department,category,subcategory,name_slug,primary_sku,color_variant_skus,num_colors,product_url,image_url_guess
남성,가방,모두보기,aren-boston-bag-in-bandana-visetos,MMBDATA02BK001,MMBDATA02BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/aren-boston-bag-in-bandana-visetos/MMBDATA02BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMBDATA02BK001_01/MMBDATA02BK001/aren-boston-bag-in-bandana-visetos?$large$&fmt=auto&qlt=default
남성,가방,모두보기,stark-비세토스-사이드-스터드--베베-부--백팩,MMKEAVE17PZ001,MMKEAVE17PZ001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/stark-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C--%EB%B2%A0%EB%B2%A0-%EB%B6%80--%EB%B0%B1%ED%8C%A9/MMKEAVE17PZ001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE17PZ001_01/MMKEAVE17PZ001/stark-비세토스-사이드-스터드--베베-부--백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-econyl®과-가죽을-사용한-백팩,MMKFATA01K8001,MMKFATA01K8001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-econyl%C2%AE%EA%B3%BC-%EA%B0%80%EC%A3%BD%EC%9D%84-%EC%82%AC%EC%9A%A9%ED%95%9C-%EB%B0%B1%ED%8C%A9/MMKFATA01K8001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFATA01K8001_01/MMKFATA01K8001/aren-econyl®과-가죽을-사용한-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-노바-모노그램-econyl®-백팩,MMKGATA02BK001,MMKGATA02BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%85%B8%EB%B0%94-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-econyl%C2%AE-%EB%B0%B1%ED%8C%A9/MMKGATA02BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGATA02BK001_01/MMKGATA02BK001/aren-노바-모노그램-econyl®-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-비세토스-멀티-백팩,MMKEATA02CO001,MMKEATA02CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%A9%80%ED%8B%B0-%EB%B0%B1%ED%8C%A9/MMKEATA02CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEATA02CO001_01/MMKEATA02CO001/aren-비세토스-멀티-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-모노그램-데님-자카드-멀티-백팩,MMKFATA02HD001,MMKFATA02HD001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%8D%B0%EB%8B%98-%EC%9E%90%EC%B9%B4%EB%93%9C-%EB%A9%80%ED%8B%B0-%EB%B0%B1%ED%8C%A9/MMKFATA02HD001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFATA02HD001_01/MMKFATA02HD001/aren-모노그램-데님-자카드-멀티-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-다이아몬드-퀼팅-레더-백팩,MMKGATA01BK001,MMKGATA01BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C-%ED%80%BC%ED%8C%85-%EB%A0%88%EB%8D%94-%EB%B0%B1%ED%8C%A9/MMKGATA01BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGATA01BK001_01/MMKGATA01BK001/aren-다이아몬드-퀼팅-레더-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-노바-나일론-백팩,MMKGATA03MT001,MMKGATA03MT001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%85%B8%EB%B0%94-%EB%82%98%EC%9D%BC%EB%A1%A0-%EB%B0%B1%ED%8C%A9/MMKGATA03MT001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGATA03MT001_01/MMKGATA03MT001/aren-노바-나일론-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-비세토스-슬링,MMLFSTA01CO001,MMLFSTA01CO001;MMLFSTA06CO001;MMLGSTA03BK001,3,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%8A%AC%EB%A7%81/MMLFSTA01CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMLFSTA01CO001_01/MMLFSTA01CO001/aren-비세토스-슬링?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-리사이클-나일론-슬링백,MMLFSTA07BK001,MMLFSTA07BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%81%B4-%EB%82%98%EC%9D%BC%EB%A1%A0-%EC%8A%AC%EB%A7%81%EB%B0%B1/MMLFSTA07BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMLFSTA07BK001_01/MMLFSTA07BK001/aren-리사이클-나일론-슬링백?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-엠보스드-모노그램-레더-슬링백,MMLGATA02BK001,MMLGATA02BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EC%97%A0%EB%B3%B4%EC%8A%A4%EB%93%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EC%8A%AC%EB%A7%81%EB%B0%B1/MMLGATA02BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMLGATA02BK001_01/MMLGATA02BK001/aren-엠보스드-모노그램-레더-슬링백?$large$&fmt=auto&qlt=default
남성,가방,백팩,aren-비세토스-슬링백,MMLGATA03CO001,MMLGATA03CO001;MMLGATA04CO001;MMLGATA05K8001,3,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/aren-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%8A%AC%EB%A7%81%EB%B0%B1/MMLGATA03CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMLGATA03CO001_01/MMLGATA03CO001/aren-비세토스-슬링백?$large$&fmt=auto&qlt=default
남성,가방,백팩,mcm-x-ateez-with-mingi-stark-비세토스-사이드-스터드-백팩,MMKGAUP02BK001,MMKGAUP02BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/mcm-x-ateez-with-mingi-stark-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B0%B1%ED%8C%A9/MMKGAUP02BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGAUP02BK001_01/MMKGAUP02BK001/mcm-x-ateez-with-mingi-stark-비세토스-사이드-스터드-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,mcm-x-we-the-best-stark-비세토스-백팩,MMKGAVE09CO001,MMKGAVE09CO001;MMKGAVE10CO001,2,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/mcm-x-we-the-best-stark-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKGAVE09CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGAVE09CO001_01/MMKGAVE09CO001/mcm-x-we-the-best-stark-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,맥시-모노그램-레더-스타크-백팩,MMKDAVE02BK001,MMKDAVE02BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EC%8A%A4%ED%83%80%ED%81%AC-%EB%B0%B1%ED%8C%A9/MMKDAVE02BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKDAVE02BK001_01/MMKDAVE02BK001/맥시-모노그램-레더-스타크-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,스타크-모노그램-나일론-패커블-백팩,MMKEAVE05CO001,MMKEAVE05CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EC%8A%A4%ED%83%80%ED%81%AC-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%82%98%EC%9D%BC%EB%A1%A0-%ED%8C%A8%EC%BB%A4%EB%B8%94-%EB%B0%B1%ED%8C%A9/MMKEAVE05CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE05CO001_01/MMKEAVE05CO001/스타크-모노그램-나일론-패커블-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,스타크-사이드-스터드-비세토스-백팩,MMKEAVE14BK001,MMKEAVE14BK001;MMKEAVE14CO001;MMKEAVE15BK001;MMKEAVE15CO001;MMKEAVE15IG001;MMKEAVE15WT001,6,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EC%8A%A4%ED%83%80%ED%81%AC-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKEAVE14BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE14BK001_01/MMKEAVE14BK001/스타크-사이드-스터드-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,스타크-베베-부-사이드-스터드-비세토스-백팩,MMKEAVE17WT001,MMKEAVE17WT001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EC%8A%A4%ED%83%80%ED%81%AC-%EB%B2%A0%EB%B2%A0-%EB%B6%80-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKEAVE17WT001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE17WT001_01/MMKEAVE17WT001/스타크-베베-부-사이드-스터드-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,비세토스-브랜든버그-백팩,MMKFSBG01CO001,MMKFSBG01CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B8%8C%EB%9E%9C%EB%93%A0%EB%B2%84%EA%B7%B8-%EB%B0%B1%ED%8C%A9/MMKFSBG01CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFSBG01CO001_01/MMKFSBG01CO001/비세토스-브랜든버그-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,비세토스-스타크-백팩,MMKFSVE05CO001,MMKFSVE05CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%8A%A4%ED%83%80%ED%81%AC-%EB%B0%B1%ED%8C%A9/MMKFSVE05CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFSVE05CO001_01/MMKFSVE05CO001/비세토스-스타크-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,리사이클-나일론-소재의-스타크-백팩,MMKFSVE06BK001,MMKFSVE06BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%81%B4-%EB%82%98%EC%9D%BC%EB%A1%A0-%EC%86%8C%EC%9E%AC%EC%9D%98-%EC%8A%A4%ED%83%80%ED%81%AC-%EB%B0%B1%ED%8C%A9/MMKFSVE06BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFSVE06BK001_01/MMKFSVE06BK001/리사이클-나일론-소재의-스타크-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,비세토스-stark-사이드-스터드-백팩,MMKAAVE09WT001,MMKAAVE09WT001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-stark-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B0%B1%ED%8C%A9/MMKAAVE09WT001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKAAVE09WT001_01/MMKAAVE09WT001/비세토스-stark-사이드-스터드-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,맥시-모노그램-레더-stark-백팩,MMKDAVE02VC001,MMKDAVE02VC001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-stark-%EB%B0%B1%ED%8C%A9/MMKDAVE02VC001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKDAVE02VC001_01/MMKDAVE02VC001/맥시-모노그램-레더-stark-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-사이드-스터드-비세토스-백팩,MMKEAVE12BK001,MMKEAVE12BK001;MMKEAVE12CO001;MMKEAVE12IG001,3,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKEAVE12BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE12BK001_01/MMKEAVE12BK001/stark-사이드-스터드-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-스터디드-메가-헤링본-비세토스-백팩,MMKFAVE03CO001,MMKFAVE03CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EC%8A%A4%ED%84%B0%EB%94%94%EB%93%9C-%EB%A9%94%EA%B0%80-%ED%97%A4%EB%A7%81%EB%B3%B8-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKFAVE03CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFAVE03CO001_01/MMKFAVE03CO001/stark-스터디드-메가-헤링본-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-모노그램-데님-자카드-백팩,MMKFAVE04HD001,MMKFAVE04HD001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%8D%B0%EB%8B%98-%EC%9E%90%EC%B9%B4%EB%93%9C-%EB%B0%B1%ED%8C%A9/MMKFAVE04HD001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFAVE04HD001_01/MMKFAVE04HD001/stark-모노그램-데님-자카드-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-비세토스-백팩,MMKFAVE09K8001,MMKFAVE09K8001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKFAVE09K8001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKFAVE09K8001_01/MMKFAVE09K8001/stark-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-디스코-비세토스-백팩,MMKGAVE02CO001,MMKGAVE02CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%94%94%EC%8A%A4%EC%BD%94-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKGAVE02CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGAVE02CO001_01/MMKGAVE02CO001/stark-디스코-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-비세토스-사이드-스터드-백팩,MMKGSVE01K8001,MMKGSVE01K8001;MMKGSVE034B001,2,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%84%B0%EB%93%9C-%EB%B0%B1%ED%8C%A9/MMKGSVE01K8001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGSVE01K8001_01/MMKGSVE01K8001/stark-비세토스-사이드-스터드-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-맥시-모노그램-레더-백팩,MMKGSVE04BK001,MMKGSVE04BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EB%B0%B1%ED%8C%A9/MMKGSVE04BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGSVE04BK001_01/MMKGSVE04BK001/stark-맥시-모노그램-레더-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-갤러틱-갈라-양가죽-백팩,MMKGSVE05BK001,MMKGSVE05BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EA%B0%A4%EB%9F%AC%ED%8B%B1-%EA%B0%88%EB%9D%BC-%EC%96%91%EA%B0%80%EC%A3%BD-%EB%B0%B1%ED%8C%A9/MMKGSVE05BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGSVE05BK001_01/MMKGSVE05BK001/stark-갤러틱-갈라-양가죽-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-라봇-비세토스-백팩,MMKGSVE06BK001,MMKGSVE06BK001;MMKGSVE08CO001,2,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%9D%BC%EB%B4%87-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B0%B1%ED%8C%A9/MMKGSVE06BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGSVE06BK001_01/MMKGSVE06BK001/stark-라봇-비세토스-백팩?$large$&fmt=auto&qlt=default
남성,가방,백팩,stark-모노그램-나일론-패커블-백팩,MMKGSVE09BK001,MMKGSVE09BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B0%B1%ED%8C%A9/stark-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%82%98%EC%9D%BC%EB%A1%A0-%ED%8C%A8%EC%BB%A4%EB%B8%94-%EB%B0%B1%ED%8C%A9/MMKGSVE09BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMKGSVE09BK001_01/MMKGSVE09BK001/stark-모노그램-나일론-패커블-백팩?$large$&fmt=auto&qlt=default
남성,가방,벨트백,fursten-맥시-모노그램-레더-벨트백,MMZESFI01BK001,MMZESFI01BK001;MMZGSFI02BK001,2,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/fursten-%EB%A7%A5%EC%8B%9C-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%A0%88%EB%8D%94-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZESFI01BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZESFI01BK001_01/MMZESFI01BK001/fursten-맥시-모노그램-레더-벨트백?$large$&fmt=auto&qlt=default
남성,가방,벨트백,fursten-리사이클-나일론-벨트-백,MMZFSFI03BK001,MMZFSFI03BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/fursten-%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%81%B4-%EB%82%98%EC%9D%BC%EB%A1%A0-%EB%B2%A8%ED%8A%B8-%EB%B0%B1/MMZFSFI03BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZFSFI03BK001_01/MMZFSFI03BK001/fursten-리사이클-나일론-벨트-백?$large$&fmt=auto&qlt=default
남성,가방,벨트백,fursten-비세토스-벨트-백,MMZGAFI01K8001,MMZGAFI01K8001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/fursten-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B2%A8%ED%8A%B8-%EB%B0%B1/MMZGAFI01K8001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZGAFI01K8001_01/MMZGAFI01K8001/fursten-비세토스-벨트-백?$large$&fmt=auto&qlt=default
남성,가방,벨트백,fursten-모노그램-나일론-벨트백,MMZGSFI01BK001,MMZGSFI01BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/fursten-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%82%98%EC%9D%BC%EB%A1%A0-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZGSFI01BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZGSFI01BK001_01/MMZGSFI01BK001/fursten-모노그램-나일론-벨트백?$large$&fmt=auto&qlt=default
남성,가방,벨트백,fursten-라봇-비세토스-벨트-백,MMZGSFI03CO001,MMZGSFI03CO001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/fursten-%EB%9D%BC%EB%B4%87-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%B2%A8%ED%8A%B8-%EB%B0%B1/MMZGSFI03CO001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZGSFI03CO001_01/MMZGSFI03CO001/fursten-라봇-비세토스-벨트-백?$large$&fmt=auto&qlt=default
남성,가방,벨트백,비세토스-프루스튼-벨트백,MMZAAFI01BK001,MMZAAFI01BK001;MMZAAFI01CO001;MMZAAFI04BK001;MMZAAFI04CO001,4,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%EB%B2%A8%ED%8A%B8%EB%B0%B1/%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%94%84%EB%A3%A8%EC%8A%A4%ED%8A%BC-%EB%B2%A8%ED%8A%B8%EB%B0%B1/MMZAAFI01BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMZAAFI01BK001_01/MMZAAFI01BK001/비세토스-프루스튼-벨트백?$large$&fmt=auto&qlt=default
남성,가방,크로스백,aren-econyl®과-가죽을-사용한-크로스바디,MMRFATA02K8001,MMRFATA02K8001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/aren-econyl%C2%AE%EA%B3%BC-%EA%B0%80%EC%A3%BD%EC%9D%84-%EC%82%AC%EC%9A%A9%ED%95%9C-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%94%EB%94%94/MMRFATA02K8001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMRFATA02K8001_01/MMRFATA02K8001/aren-econyl®과-가죽을-사용한-크로스바디?$large$&fmt=auto&qlt=default
남성,가방,크로스백,aren-노바-모노그램-econyl®-크로스바디,MMRGATA07BK001,MMRGATA07BK001,1,https://kr.mcmworldwide.com/ko_KR/%EB%82%A8%EC%84%B1/%EA%B0%80%EB%B0%A9/%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/aren-%EB%85%B8%EB%B0%94-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-econyl%C2%AE-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%94%EB%94%94/MMRGATA07BK001.html,https://images.mcmworldwide.com/i/mcmworldwide/MMRGATA07BK001_01/MMRGATA07BK001/aren-노바-모노그램-econyl®-크로스바디?$large$&fmt=auto&qlt=default
